,0,1,2,3,4,5,6,7,8,9,10,11
0,1.39999999325,0.8000899999996626,1.1522086770381081,-1.2660282010365524,1.1533015504114148,-1.2586040080872207,-1.6430281702000082e-05,-0.00011162841812495988,-0.10906788172977466,-0.7409282129256868,9.389162081432964,3.798585328057053
1,1.3999999880000003,0.8001199999992,1.1522122538909985,-1.2660030459070055,1.153301549318398,-1.2586040155128198,-2.1860334022379753e-05,-0.0001485119788057589,-0.10860104640759338,-0.7376712136159804,9.395510841913794,3.803311811500059
2,1.3999999812500001,0.8001499999984375,1.1522158314367321,-1.265977891836631,1.1533015479550448,-1.258604024774462,-2.7267063096686846e-05,-0.00018523284844600886,-0.10813458148614186,-0.7344173928049991,9.401853736004682,3.8080338009090946
3,1.3999999730000003,0.8001799999973,1.1522194096753293,-1.2659527388254987,1.1533015463225205,-1.2586040358640214,-3.2650487432167593e-05,-0.00022179118585274608,-0.10766848670961493,-0.7311667481347445,9.408190767941507,3.812751299594213
4,1.3999999632500004,0.8002099999957125,1.1522229886068132,-1.2659275868736826,1.1533015444219892,-1.258604048773379,-3.801062552327196e-05,-0.0002581871497151994,-0.10720276182208721,-0.7279192772490657,9.414521941958231,3.817464310863331
5,1.3999999520000006,0.8002399999936001,1.1522265682312052,-1.2659024359812543,1.1533015422546145,-1.2586040634944238,-4.3347495851668715e-05,-0.0002944208986048609,-0.10673740656793518,-0.7246749777932304,9.420847262285902,3.82217283802217
6,1.399999939250001,0.8002699999908875,1.1522301485485267,-1.2658772861482852,1.1533015398215587,-1.2586040800190532,-4.866111688625594e-05,-0.0003304925909755632,-0.10627242069174447,-0.7214338474140456,9.427166733152834,3.826876884374241
7,1.3999999250000017,0.8002999999875,1.1522337295588003,-1.2658521373748484,1.1533015371239834,-1.2586040983391724,-5.395150708316154e-05,-0.00036640238516356336,-0.10580780393811196,-0.718195883760004,9.433480358785149,3.831576453220931
