x,y,q1,q2
1.39993250126562,0.808999662503797,1.15330155205678,-1.25860399690807
1.39988000399995,0.811999200016,1.1536833774831,-1.25612562045869
1.39981250976542,0.814998437548827,1.15407221943276,-1.25365812302691
1.39973002024939,0.817997300121497,1.15446810061152,-1.25120157768656
1.39963253751409,0.820995712762602,1.15487104390641,-1.2487560577167
1.39952006399659,0.823993600511981,1.15528107238298,-1.24632163659784
1.39939260250871,0.826990888422596,1.15569820928246,-1.24389838800789
1.39925015623698,0.829987501562407,1.15612247801889,-1.24148638581815
1.39909272874256,0.832983365016241,1.1565539021762,-1.23908570408904
1.39892032396112,0.835978403887667,1.15699250550522,-1.23669641706579
1.39873294620278,0.83897254330087,1.15743831192061,-1.23431859917398
1.39853060015197,0.84196570840252,1.15789134549779,-1.23195232501491
1.39831329086732,0.844957824363645,1.15835163046977,-1.2295976693609
1.39808102378157,0.847948816381504,1.15881919122393,-1.22725470715044
1.39783380470137,0.85093860968145,1.15929405229874,-1.22492351348316
1.3975716398072,0.853927129518807,1.15977623838045,-1.22260416361476
1.39729453565315,0.856914301180734,1.16026577429966,-1.22029673295171
1.39700249916682,0.859900049988097,1.16076268502788,-1.21800129704588
1.3966955376491,0.86288430129733,1.161266995674,-1.215717931589
1.39637365877402,0.865866980502305,1.16177873148075,-1.21344671240701
1.39603687058853,0.868848013036198,1.16229791782099,-1.21118771545422
1.39568518151232,0.871827324373352,1.16282458019407,-1.2089410168074
1.3953186003376,0.874804840031137,1.16335874422201,-1.20670669265971
1.39493713622887,0.877780485571817,1.16390043564571,-1.20448481931442
1.39454079872273,0.880754186604409,1.16444968032101,-1.2022754731786
1.39412959772758,0.883725868786542,1.16500650421477,-1.20007873075659
1.39370354352344,0.886695457826316,1.16557093340081,-1.19789466864334
1.39326264676163,0.88966287948416,1.16614299405583,-1.19572336351766
1.39280691846454,0.892628059574686,1.16672271245526,-1.19356489213523
1.39233637002538,0.895590923968548,1.16731011496901,-1.19141933132158
1.39185101320781,0.898551398594289,1.16790522805723,-1.18928675796481
1.39135086014574,0.901509409440198,1.16850807826589,-1.18716724900827
1.39083592334296,0.904464882556158,1.1691186922224,-1.18506088144304
1.39030621567287,0.907417744055495,1.1697370966311,-1.18296773230023
1.38976175037814,0.910367920116825,1.17036331826871,-1.18088787864325
1.38920254107036,0.9133153369859,1.17099738397972,-1.17882139755981
1.38862860172975,0.916259920977453,1.17163932067165,-1.17676836615387
1.38803994670474,0.919201598477037,1.17228915531037,-1.17472886153735
1.3874365907117,0.922140295942867,1.1729469149152,-1.17270296082183
1.38681854883449,0.92507593990766,1.17361262655404,-1.17069074110995
1.38618583652412,0.928008456980469,1.17428631733846,-1.16869227948679
1.38553846959836,0.930937773848522,1.17496801441859,-1.16670765301107
1.38487646424137,0.933863817279047,1.1756577449781,-1.16473693870615
1.38419983700323,0.936786514121113,1.17635553622899,-1.16278021355096
1.38350860479959,0.93970579130745,1.17706141540643,-1.16083755447079
1.38280278491122,0.942621575856281,1.17777540976339,-1.1589090383279
1.38208239498358,0.945533794873143,1.17849754656535,-1.15699474191195
1.38134745302639,0.948442375552714,1.17922785308484,-1.15509474193046
1.38059797741315,0.951347245180627,1.179966356596,-1.1532091149989
1.37983398688071,0.954248331135293,1.18071308436898,-1.15133793763084
1.3790555005288,0.957145560889715,1.18146806366438,-1.14948128622788
1.37826253781953,0.960038862013299,1.18223132172755,-1.1476392370694
1.37745511857694,0.962928162173668,1.18300288578285,-1.14581186630232
1.37663326298646,0.965813389138468,1.18378278302787,-1.14399924993056
1.37579699159444,0.968694470777176,1.18457104062759,-1.1422014638045
1.37494632530762,0.971571335062901,1.18536768570843,-1.14041858361027
1.37408128539261,0.974443910074186,1.18617274535229,-1.13865068485887
1.37320189347536,0.977312123996804,1.18698624659054,-1.13689784287526
1.37230817154064,0.980175905125557,1.1878082163979,-1.13516013278723
1.37140014193143,0.983035181866066,1.18863868168633,-1.13343762951427
1.37047782734843,0.985889882736562,1.1894776692988,-1.13173040775615
1.36954125084946,0.988739936369671,1.19032520600307,-1.1300385419816
1.36859043584889,0.991585271514201,1.19118131848539,-1.12836210641668
1.36762540611703,0.994425817036921,1.19204603334411,-1.12670117503318
1.36664618577959,0.997261501924342,1.19291937708331,-1.12505582153687
1.36565279931701,1.00009225528449,1.19380137610636,-1.12342611935559
1.36464527156391,1.00291800634868,1.1946920567094,-1.12181214162737
1.36362362770843,1.00573868447327,1.19559144507481,-1.12021396118829
1.36258789329161,1.00855421914147,1.19649956726463,-1.1186316505604
1.36153809420676,1.01136453996505,1.19741644921393,-1.11706528193948
1.3604742566988,1.01416957668615,1.19834211672414,-1.11551492718266
1.35939640736362,1.01696925917898,1.19927659545637,-1.11398065779607
1.35830457314739,1.01976351745163,1.20021991092466,-1.11246254492236
1.35719878134591,1.02255228164779,1.20117208848918,-1.11096065932807
1.35607905960391,1.0253354820485,1.20213315334948,-1.1094750713911
1.35494543591439,1.0281130490739,1.20310313053759,-1.10800585108794
1.35379793861787,1.03088491328495,1.20408204491121,-1.10655306798094
1.35263659640173,1.03365100538519,1.20506992114679,-1.10511679120546
1.35146143829946,1.03641125622247,1.20606678373263,-1.10369708945707
1.35027249368996,1.03916559679065,1.20707265696193,-1.10229403097853
1.34906979229678,1.04191395823138,1.20808756492583,-1.10090768354692
1.34785336418738,1.04465627183574,1.20911153150646,-1.09953811446055
1.34662323977242,1.04739246904605,1.21014458036995,-1.09818539052598
1.34537944980493,1.05012248145753,1.21118673495939,-1.09684957804492
1.3441220253796,1.05284624081999,1.21223801848785,-1.09553074280112
1.34285099793198,1.0555636790396,1.21329845393138,-1.09422895004729
1.34156639923768,1.05827472818055,1.21436806402195,-1.09294426449192
1.34026826141161,1.06097932046674,1.21544687124043,-1.0916767502862
1.33895661690714,1.06367738828351,1.21653489780959,-1.09042647101079
1.33763149851532,1.06636886417931,1.21763216568705,-1.08919348966276
1.33629293936403,1.06905368086738,1.21873869655828,-1.08797786864239
1.3349409729172,1.07173177122744,1.21985451182958,-1.08677966974008
1.3335756329739,1.07440306830737,1.22097963262109,-1.08559895412321
1.33219695366757,1.07706750532489,1.22211407975982,-1.0844357823231
1.33080496946512,1.0797250156692,1.22325787377265,-1.08329021422192
1.32939971516607,1.08237553290269,1.22441103487943,-1.08216230903967
1.32798122590172,1.08501899076257,1.22557358298603,-1.08105212532124
1.32654953713422,1.08765532316252,1.22674553767743,-1.07995972092346
1.32510468465572,1.09028446419438,1.22792691821091,-1.07888515300221
1.32364670458745,1.09290634812974,1.22911774350914,-1.07782847799963
1.32217563337884,1.09552090942167,1.23031803215344,-1.07678975163137
1.32069150780659,1.09812808270624,1.23152780237699,-1.07576902887391
1.31919436497376,1.10072780280428,1.23274707205813,-1.07476636395198
1.31768424230886,1.10332000472291,1.23397585871367,-1.073781810326
1.31616117756485,1.10590462365722,1.23521417949224,-1.07281542067974
1.31462520881829,1.10848159499187,1.23646205116778,-1.07186724690794
1.31307637446832,1.11105085430271,1.23771949013294,-1.07093734010411
1.3115147132357,1.1136123373584,1.23898651239267,-1.07002575054844
1.3099402641619,1.11616598012198,1.24026313355778,-1.06913252769578
1.30835306660805,1.11871171875253,1.24154936883863,-1.06825772016383
1.30675316025401,1.12124948960671,1.24284523303883,-1.06740137572133
1.30514058509736,1.12377922924038,1.24415074054902,-1.06656354127654
1.30351538145239,1.12630087441019,1.2454659053408,-1.06574426286574
1.30187758994911,1.12881436207512,1.24679074096059,-1.06494358564192
1.30022725153222,1.13131962939814,1.24812526052372,-1.06416155386365
1.2985644074601,1.13381661374767,1.2494694767085,-1.0633982108841
1.29688909930375,1.13630525269925,1.25082340175042,-1.06265359914019
1.29520136894581,1.13878548403702,1.2521870474364,-1.06192776014194
1.29350125857943,1.14125724575534,1.25356042509924,-1.06122073446205
1.29178881070729,1.14372047606029,1.25494354561197,-1.06053256172557
1.29006406814049,1.14617511337124,1.2563364193825,-1.05986328059984
1.28832707399752,1.14862109632238,1.25773905634825,-1.05921292878456
1.28657787170313,1.15105836376428,1.25915146597091,-1.05858154300217
1.28481650498729,1.15348685476536,1.26057365723131,-1.05796915898832
1.28304301788408,1.15590650861349,1.26200563862442,-1.05737581148261
1.28125745473058,1.15831726481744,1.26344741815441,-1.05680153421959
1.27945986016577,1.16071906310842,1.26489900332988,-1.05624635991989
1.27765027912943,1.16311184344162,1.26636040115917,-1.05571032028171
1.275828756861,1.16549554599765,1.26783161814579,-1.05519344597238
1.27399533889842,1.16787011118406,1.26931266028403,-1.05469576662035
1.27215007107706,1.17023547963685,1.27080353305457,-1.05421731080728
1.27029299952851,1.17259159222194,1.27230424142039,-1.05375810606045
1.26842417067947,1.17493839003662,1.27381478982261,-1.05331817884541
1.26654363125056,1.17727581441108,1.27533518217666,-1.0528975545589
1.26465142825516,1.17960380690983,1.27686542186842,-1.05249625752204
1.26274760899826,1.18192230933318,1.27840551175063,-1.05211431097377
1.26083222107524,1.18423126371869,1.27995545413929,-1.05175173706456
1.25890531237069,1.18653061234261,1.28151525081037,-1.05140855685044
1.25696693105724,1.18882029772136,1.2830849029965,-1.05108479028729
1.25501712559431,1.19110026261292,1.28466441138393,-1.05078045622538
1.25305594472693,1.19337045001828,1.28625377610958,-1.05049557240426
1.25108343748454,1.19563080318288,1.28785299675819,-1.0502301554479
1.2490996531797,1.19788126559801,1.28946207235973,-1.04998422086015
1.24710464140692,1.20012178100222,1.29108100138687,-1.0497577830205
1.2450984520414,1.20235229338274,1.29270978175263,-1.04955085518008
1.24308113523775,1.20457274697689,1.29434841080819,-1.04936344945809
1.2410527414288,1.20678308627343,1.29599688534083,-1.0491955768384
1.23901332132429,1.208983256014,1.29765520157206,-1.04904724716655
1.23696292590961,1.21117320119447,1.29932335515588,-1.04891846914702
1.23490160644454,1.21335286706633,1.30100134117721,-1.04880925034085
1.23282941446196,1.21552219913804,1.30268915415045,-1.0487195971635
1.23074640176657,1.21768114317641,1.30438678801824,-1.04864951488311
1.22865262043356,1.21982964520796,1.30609423615034,-1.04859900761905
1.22654812280737,1.22196765152025,1.3078114913427,-1.04856807834073
1.22443296150032,1.22409510866322,1.30953854581666,-1.04855672886682
1.22230718939134,1.22621196345056,1.31127539121834,-1.04856495986475
1.22017085962462,1.22831816296102,1.31302201861817,-1.04859277085047
1.2180240256083,1.23041365453971,1.31477841851059,-1.04864016018864
1.21586674101311,1.23249838579946,1.31654458081387,-1.04870712509308
1.21369905977105,1.23457230462209,1.31832049487017,-1.0487936616275
1.21152103607404,1.23663535915973,1.3201061494457,-1.04889976470663
1.20933272437257,1.23868749783614,1.32190153273101,-1.04902542809762
1.2071341793743,1.24072866934795,1.32370663234153,-1.04917064442175
1.20492545604276,1.24275882266598,1.32552143531822,-1.04933540515651
1.20270660959591,1.2447779070365,1.32734592812832,-1.0495197006379
1.20047769550479,1.24678587198252,1.32918009666636,-1.04972352006316
1.19823876949214,1.248782667305,1.33102392625526,-1.04994685149371
1.19598988753099,1.25076824308418,1.33287740164759,-1.05018968185843
1.19373110584328,1.25274254968075,1.33474050702702,-1.0504519969573
1.19146248089843,1.25470553773717,1.33661322600987,-1.05073378146526
1.18918406941195,1.25665715817882,1.33849554164682,-1.05103501893645
1.186895928344,1.2585973622153,1.34038743642484,-1.05135569180867
1.184598114898,1.26052610134162,1.34228889226916,-1.0516957814082
1.18229068651915,1.26244332733938,1.34419989054547,-1.0520552679549
1.17997370089305,1.26434899227805,1.34612041206222,-1.05243413056759
1.17764721594422,1.26624304851609,1.34805043707306,-1.0528323472697
1.17531128983466,1.26812544870221,1.34998994527948,-1.05324989499523
1.1729659809624,1.26999614577649,1.35193891583351,-1.05368674959499
1.17061134796004,1.2718550929716,1.35389732734058,-1.0541428858431
1.16824744969329,1.27370224381397,1.35586515786259,-1.05461827744377
1.16587434525947,1.27553755212491,1.35784238492097,-1.05511289703831
1.16349209398608,1.27736097202182,1.3598289855,-1.05562671621251
1.16110075542927,1.27917245791929,1.36182493605022,-1.05615970550411
1.15870038937238,1.28097196453027,1.3638302124919,-1.05671183441069
1.15629105582444,1.28275944686718,1.36584479021873,-1.05728307139769
1.15387281501866,1.28453486024307,1.36786864410158,-1.05787338390675
1.15144572741093,1.28629816027269,1.36990174849235,-1.05848273836422
1.14900985367833,1.28804930287362,1.37194407722805,-1.05911110018997
1.14656525471756,1.28978824426741,1.37399560363481,-1.05975843380636
1.14411199164347,1.2915149409806,1.37605630053221,-1.06042470264749
1.14165012578752,1.29322934984586,1.37812614023752,-1.06110986916867
1.13917971869621,1.29493142800307,1.38020509457018,-1.06181389485599
1.1367008321296,1.29662113290035,1.38229313485634,-1.06253674023628
1.13421352805973,1.29829842229518,1.38439023193348,-1.06327836488708
1.13171786866906,1.29996325425541,1.38649635615512,-1.06403872744696
1.12921391634895,1.30161558716031,1.3886114773957,-1.06481778562591
1.12670173369808,1.30325537970167,1.39073556505543,-1.06561549621596
1.12418138352088,1.30488259088474,1.39286858806532,-1.06643181510203
1.12165292882598,1.30649718002933,1.39501051489225,-1.06726669727281
1.11911643282461,1.30809910677081,1.39716131354413,-1.06812009683196
1.11657195892904,1.30968833106108,1.39932095157516,-1.06899196700934
1.11401957075099,1.31126481316962,1.40148939609111,-1.06988226017246
1.11145933210002,1.31282851368446,1.4036666137547,-1.07079092783807
1.10889130698197,1.31437939351316,1.40585257079107,-1.07171792068384
1.10631555959734,1.31591741388382,1.40804723299329,-1.07266318856024
1.10373215433967,1.317442536346,1.41025056572791,-1.07362668050248
1.10114115579396,1.31895472277173,1.41246253394062,-1.07460834474261
1.09854262873504,1.32045393535641,1.41468310216192,-1.07560812872173
1.09593663812595,1.32194013661982,1.41691223451283,-1.07662597910224
1.09332324911632,1.32341328940699,1.41914989471074,-1.07766184178034
1.09070252704074,1.32487335688919,1.42139604607517,-1.07871566189842
1.08807453741712,1.32632030256481,1.42365065153366,-1.07978738385771
1.08543934594507,1.32775409026027,1.42591367362771,-1.08087695133093
1.08279701850424,1.32917468413097,1.42818507451866,-1.081984307275
1.08014762115268,1.33058204866212,1.43046481599374,-1.08310939394388
1.07749122012518,1.33197614866969,1.432752859472,-1.0842521529014
1.07482788183163,1.33335694930125,1.43504916601039,-1.08541252503421
1.07215767285535,1.33472441603686,1.43735369630977,-1.08659045056474
1.06948065995142,1.33607851468992,1.43966641072103,-1.08778586906417
1.06679691004502,1.33741921140803,1.44198726925112,-1.08899871946556
1.06410649022978,1.33874647267384,1.4443162315692,-1.09022894007684
1.06140946776603,1.3400602653059,1.4466532570127,-1.091476468594
1.0587059100792,1.34136055645946,1.44899830459348,-1.09274124211415
1.05599588475809,1.3426473136273,1.45135133300394,-1.09402319714866
1.0532794595532,1.34392050464056,1.45371230062313,-1.09532226963636
1.05055670237501,1.34518009766953,1.45608116552288,-1.09663839495662
1.04782768129232,1.34642606122446,1.45845788547392,-1.09797150794253
1.04509246453049,1.34765836415631,1.46084241795198,-1.09932154289404
1.04235112046982,1.34887697565759,1.4632347201439,-1.10068843359105
1.03960371764376,1.35008186526306,1.46563474895373,-1.10207211330654
1.03685032473724,1.35127300285055,1.46804246100879,-1.10347251481963
1.03409101058494,1.35245035864168,1.47045781266571,-1.10488957042863
1.03132584416956,1.35361390320262,1.47288076001651,-1.10632321196407
1.02855489462013,1.35476360744481,1.47531125889457,-1.10777337080164
1.02577823121023,1.35589944262571,1.47774926488064,-1.10923997787516
1.02299592335632,1.3570213803495,1.48019473330881,-1.11072296368942
1.02020804061594,1.35812939256779,1.48264761927243,-1.11222225833302
1.017414652686,1.35922345158034,1.48510787763002,-1.11373779149117
1.01461582940108,1.36030353003572,1.48757546301111,-1.11526949245835
1.0118116407316,1.36136960093203,1.49005032982211,-1.11681729015098
1.00900215678213,1.36242163761756,1.49253243225207,-1.11838111311999
1.00618744778963,1.36345961379144,1.49502172427846,-1.1199608895633
1.00336758412167,1.36448350350432,1.49751815967286,-1.12155654733825
1.0005426362747,1.36549328115902,1.50002169200662,-1.12316801397395
0.997712674872271,1.36648892151114,1.5025322746565,-1.12479521668348
0.994877770663266,1.36747039966972,1.50504986081023,-1.12643808237612
0.992037994520144,1.36843769109787,1.50757440347202,-1.12809653766937
0.989193417437161,1.36939077161335,1.51010585546807,-1.12977050890094
0.986344110528596,1.3703296173892,1.51264416945194,-1.13145992214061
0.983490145026974,1.37125420495431,1.51518929790994,-1.13316470320203
0.980631592281282,1.37216451119405,1.51774119316643,-1.13488477765436
0.977768523755191,1.37306051335082,1.52029980738905,-1.13662007083382
0.974901011025265,1.37394218902459,1.52286509259397,-1.1383705078552
0.972029125779173,1.37480951617354,1.52543700065095,-1.14013601362311
0.969152939813897,1.37566247311451,1.52801548328843,-1.14191651284325
0.966272525033935,1.37650103852364,1.53060049209856,-1.1437119300335
0.963387953449507,1.37732519143684,1.53319197854213,-1.14552218953492
0.960499297174752,1.37813491125032,1.5357898939534,-1.14734721552255
0.957606628425928,1.37893017772112,1.538394189545,-1.1491869320162
0.954710019519602,1.37971097096764,1.54100481641257,-1.15104126289106
0.951809542870845,1.38047727147008,1.54362172553952,-1.15291013188811
0.948905270991424,1.38122906007096,1.54624486780158,-1.15479346262455
0.945997276487983,1.38196631797561,1.54887419397135,-1.15669117860398
0.943085632060234,1.38268902675263,1.55150965472278,-1.15860320322646
0.940170410499136,1.38339716833432,1.55415120063553,-1.16052945979849
0.937251684685076,1.38409072501719,1.55679878219932,-1.16246987154284
0.934329527586047,1.38476967946236,1.55945234981815,-1.16442436160816
0.931404012255825,1.385434014696,1.56211185381449,-1.16639285307859
0.92847521183214,1.38608371410976,1.56477724443337,-1.16837526898311
0.925543199534851,1.38671876146119,1.56744847184642,-1.17037153230481
0.922608048664113,1.38733914087414,1.57012548615578,-1.17238156599001
0.919669832598544,1.38794483683917,1.57280823739801,-1.17440529295725
0.916728624793392,1.38853583421389,1.57549667554787,-1.17644263610608
0.913784498778701,1.38911211822342,1.57819075052204,-1.17849351832578
0.910837528157466,1.38967367446067,1.58089041218276,-1.18055786250391
0.9078877866038,1.39022048888677,1.5835956103414,-1.1826355915347
0.904935347861088,1.39075254783138,1.58630629476196,-1.1847266283273
0.901980285740144,1.39126983799308,1.58902241516445,-1.1868308958139
0.89902267411737,1.39177234643961,1.59174392122826,-1.18894831695771
0.896062586932899,1.39226006060831,1.59447076259538,-1.19107881476077
0.893100098188758,1.39273296830634,1.59720288887362,-1.19322231227161
0.890135281947011,1.39319105771103,1.59994024963965,-1.19537873259284
0.887168212327911,1.39363431737018,1.60268279444208,-1.19754799888848
0.884198963508042,1.39406273620231,1.60543047280439,-1.19973003439123
0.881227609718471,1.39447630349697,1.60818323422777,-1.2019247624096
0.878254225242887,1.39487500891501,1.61094102819393,-1.2041321063348
0.875278884415748,1.39525884248881,1.61370380416781,-1.20635198964762
0.87230166162042,1.39562779462255,1.61647151160021,-1.20858433592506
0.869322631287317,1.39598185609245,1.61924409993034,-1.21082906884688
0.866341867892042,1.39632101804699,1.62202151858834,-1.21308611220198
0.863359445953525,1.39664527200713,1.6248037169976,-1.21535538989463
0.860375440032159,1.39695460986655,1.62759064457717,-1.21763682595061
0.857389924727937,1.39724902389181,1.63038225074396,-1.21993034452315
0.854402974678586,1.39752850672258,1.63317848491495,-1.22223586989877
0.851414664557701,1.39779305137181,1.63597929650924,-1.22455332650294
0.84842506907288,1.39804265122589,1.63878463495012,-1.22688263890566
0.845434262963855,1.39827730004483,1.64159444966698,-1.22922373182689
0.842442321000622,1.39849699196243,1.64440869009722,-1.23157653014177
0.839449317981574,1.39870172148641,1.64722730568801,-1.23394095888582
0.836455328731632,1.39889148349853,1.65005024589807,-1.23631694325993
0.833460428100369,1.39906627325475,1.65287746019924,-1.23870440863523
0.830464690960148,1.39922608638535,1.65570889807815,-1.24110328055786
0.827468192204238,1.399370918895,1.65854450903765,-1.24351348475355
0.824471006744955,1.39950076716289,1.6613842425983,-1.24593494713215
0.821473209511777,1.39961562794282,1.66422804829971,-1.24836759379197
0.81847487544948,1.39971549836329,1.66707587570183,-1.25081135102401
0.815476079516258,1.39980037592753,1.66992767438616,-1.25326614531606
0.812476896681856,1.39987025851361,1.67278339395696,-1.25573190335671
0.809477401925685,1.39992514437448,1.67564298404224,-1.2582085520392
0.80647767023496,1.39996503213798,1.67850639429488,-1.26069601846512
0.803477776602817,1.39998992080693,1.68137357439348,-1.26319422994811
0.80047779602644,1.3999998097591,1.68424447404329,-1.26570311401728
0.797477803505187,1.39999469874728,1.68711904297703,-1.26822259842064
0.794477874038715,1.39997458789924,1.6899972309556,-1.27075261112833
0.791478082625105,1.39993947771776,1.69287898776878,-1.27329308033581
0.788478504258984,1.39988936908057,1.69576426323583,-1.27584393446687
0.785479213929658,1.39982426324041,1.69865300720606,-1.27840510217656
0.782480286619227,1.3997441618249,1.70154516955929,-1.28097651235402
0.779481797300718,1.39964906683659,1.70444070020629,-1.28355809412515
0.776483820936207,1.39953898065283,1.70733954908913,-1.28614977685525
0.773486432474949,1.39941390602579,1.71024166618149,-1.28875149015148
0.770489706851498,1.39927384608231,1.71314700148884,-1.29136316386526
0.767493718983838,1.3991188043239,1.71605550504869,-1.29398472809455
0.764498543771511,1.39894878462658,1.71896712693066,-1.29661611318603
0.761504256093741,1.39876379124084,1.72188181723653,-1.29925724973716
0.758510930807563,1.3985638287915,1.72479952610024,-1.30190806859821
0.755518642745954,1.39834890227762,1.72772020368783,-1.30456850087409
0.75252746671596,1.39811901707235,1.73064380019731,-1.30723847792618
